scenario,level,file_path,original_syntax_valid,original_error,fixed_syntax_valid,fixed_error,solvable,solve_time,plan_length,fixes_applied,processing_time
scenario_0075,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0075/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,2.0503997802734375e-05,7,7,0.003265857696533203
scenario_0075,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0075/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,2.193450927734375e-05,6,21,0.013173818588256836
scenario_0075,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0075/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.9311904907226562e-05,6,83,0.0026400089263916016
scenario_0076,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0076/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.71661376953125e-05,0,6,0.002779722213745117
scenario_0076,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0076/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,2.0503997802734375e-05,0,24,0.002821207046508789
scenario_0076,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0076/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.71661376953125e-05,4,49,0.0014910697937011719
scenario_0077,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0077/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,2.002716064453125e-05,0,10,0.006955623626708984
scenario_0077,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0077/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.7404556274414062e-05,5,32,0.0022840499877929688
scenario_0077,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0077/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.5974044799804688e-05,7,75,0.0014200210571289062
scenario_0078,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0078/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,6,0.0012402534484863281
scenario_0078,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0078/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0013580322265625e-05,0,31,0.0012743473052978516
scenario_0078,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0078/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2636184692382812e-05,4,94,0.0012269020080566406
scenario_0079,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0079/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,9,0.001232147216796875
scenario_0079,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0079/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,6.9141387939453125e-06,0,55,0.0011928081512451172
scenario_0079,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0079/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,8,62,0.0011920928955078125
scenario_0080,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0080/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2159347534179688e-05,5,9,0.0012392997741699219
scenario_0080,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0080/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.7404556274414062e-05,0,33,0.007804393768310547
scenario_0080,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0080/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2874603271484375e-05,0,70,0.0013775825500488281
scenario_0081,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0081/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.4066696166992188e-05,0,9,0.0020995140075683594
scenario_0081,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0081/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.5735626220703125e-05,4,38,0.0017681121826171875
scenario_0081,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0081/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,52,0.0012619495391845703
scenario_0082,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0082/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1920928955078125e-05,0,9,0.0014927387237548828
scenario_0082,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0082/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1444091796875e-05,0,36,0.0015382766723632812
scenario_0082,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0082/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.049041748046875e-05,0,55,0.0013592243194580078
scenario_0083,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0083/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.430511474609375e-05,4,9,0.0013813972473144531
scenario_0083,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0083/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.4543533325195312e-05,0,36,0.0036773681640625
scenario_0083,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0083/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.430511474609375e-05,3,74,0.0012938976287841797
scenario_0084,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0084/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc7 in position 710: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc7 in position 710: invalid continuation byte,False,0.0,0,0,0.0013287067413330078
scenario_0084,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0084/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.239776611328125e-05,0,23,0.0012984275817871094
scenario_0084,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0084/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2874603271484375e-05,5,93,0.0012443065643310547
scenario_0085,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0085/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.62939453125e-06,0,9,0.0011677742004394531
scenario_0085,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0085/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1682510375976562e-05,0,37,0.0013065338134765625
scenario_0085,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0085/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.049041748046875e-05,0,47,0.0012273788452148438
scenario_0086,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0086/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3113021850585938e-05,7,9,0.0012443065643310547
scenario_0086,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0086/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.58306884765625e-06,8,43,0.0011968612670898438
scenario_0086,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0086/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3113021850585938e-05,6,56,0.0012359619140625
scenario_0087,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0087/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,8,0.0011963844299316406
scenario_0087,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0087/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2874603271484375e-05,6,49,0.0012671947479248047
scenario_0087,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0087/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.5497207641601562e-05,7,106,0.0013697147369384766
scenario_0088,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0088/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2874603271484375e-05,0,9,0.0016758441925048828
scenario_0088,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0088/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,39,0.0012900829315185547
scenario_0088,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0088/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.5974044799804688e-05,8,88,0.0020465850830078125
scenario_0089,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0089/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.1682510375976562e-05,0,6,0.0013980865478515625
scenario_0089,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0089/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.5735626220703125e-05,0,29,0.004599094390869141
scenario_0089,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0089/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.3113021850585938e-05,0,90,0.0023114681243896484
scenario_0090,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0090/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.3828277587890625e-05,0,9,0.0025310516357421875
scenario_0090,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0090/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.621246337890625e-05,0,29,0.0024476051330566406
scenario_0090,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0090/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.8596649169921875e-05,4,117,0.0027167797088623047
scenario_0091,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0091/strategic.pddl,True,,False,,False,1.7881393432617188e-05,0,0,0.002898693084716797
scenario_0091,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0091/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2874603271484375e-05,0,55,0.0017161369323730469
scenario_0091,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0091/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.4066696166992188e-05,0,65,0.0022125244140625
scenario_0092,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0092/strategic.pddl,True,,False,,False,1.4543533325195312e-05,0,0,0.001867055892944336
scenario_0092,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0092/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2874603271484375e-05,0,36,0.0016930103302001953
scenario_0092,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0092/technical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc7 in position 3669: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc7 in position 3669: invalid continuation byte,False,0.0,0,0,0.0017802715301513672
scenario_0096,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0096/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,2.0265579223632812e-05,5,8,0.0026941299438476562
scenario_0096,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0096/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.7881393432617188e-05,3,30,0.0018465518951416016
scenario_0096,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0096/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2874603271484375e-05,0,89,0.0018303394317626953
scenario_0902,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0902/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 623: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 623: invalid continuation byte,False,0.0,0,0,0.001802206039428711
scenario_0902,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0902/tactical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1934: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 1934: invalid continuation byte,False,0.0,0,0,0.0019116401672363281
scenario_0902,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_0902/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.9311904907226562e-05,0,60,0.002893209457397461
scenario_1278,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1278/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 591: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 591: invalid continuation byte,False,0.0,0,0,0.0018277168273925781
scenario_1278,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1278/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,2.0742416381835938e-05,3,17,0.0026314258575439453
scenario_1278,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1278/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.2874603271484375e-05,5,38,0.0016705989837646484
scenario_1279,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1279/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 650: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 650: invalid continuation byte,False,0.0,0,0,0.0016450881958007812
scenario_1279,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1279/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.8835067749023438e-05,3,57,0.0022766590118408203
scenario_1279,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1279/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.3589859008789062e-05,0,2,0.002140522003173828
scenario_1280,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1280/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 641: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 641: invalid continuation byte,False,0.0,0,0,0.0017244815826416016
scenario_1280,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1280/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2159347534179688e-05,0,60,0.0019350051879882812
scenario_1280,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1280/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3589859008789062e-05,4,28,0.0017096996307373047
scenario_1281,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1281/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 585: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 585: invalid continuation byte,False,0.0,0,0,0.0015833377838134766
scenario_1281,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1281/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.344650268554688e-06,0,62,0.0015721321105957031
scenario_1281,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1281/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1682510375976562e-05,3,30,0.0016355514526367188
scenario_1282,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1282/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.867813110351562e-06,0,8,0.001222372055053711
scenario_1282,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1282/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,6.67572021484375e-06,0,50,0.0011649131774902344
scenario_1282,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1282/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.775161743164062e-06,7,30,0.0011458396911621094
scenario_1283,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1283/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 637: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 637: invalid continuation byte,False,0.0,0,0,0.0011417865753173828
scenario_1283,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1283/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.5367431640625e-06,0,48,0.0011661052703857422
scenario_1283,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1283/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,8.58306884765625e-06,4,60,0.001157522201538086
scenario_1284,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1284/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 592: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 592: invalid continuation byte,False,0.0,0,0,0.003242015838623047
scenario_1284,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1284/tactical.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 2375: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 2375: invalid continuation byte,False,0.0,0,0,0.0015778541564941406
scenario_1284,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1284/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.2636184692382812e-05,0,25,0.0016155242919921875
scenario_1285,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1285/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 775: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 775: invalid continuation byte,False,0.0,0,0,0.001695394515991211
scenario_1285,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1285/tactical.pddl,False,Missing (:domain ...) declaration,False,,False,1.0967254638671875e-05,0,0,0.0013022422790527344
scenario_1286,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1286/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.049041748046875e-05,0,7,0.0013587474822998047
scenario_1286,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1286/tactical.pddl,False,Missing (:domain ...) declaration,False,,True,1.4066696166992188e-05,7,0,0.0011260509490966797
scenario_1287,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1287/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.775161743164062e-06,0,7,0.0013909339904785156
scenario_1287,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1287/tactical.pddl,False,Missing (:domain ...) declaration,False,,False,9.298324584960938e-06,0,0,0.0011756420135498047
scenario_1288,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1288/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 643: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 643: invalid continuation byte,False,0.0,0,0,0.001331329345703125
scenario_1288,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1288/tactical.pddl,False,Missing (:domain ...) declaration,False,,False,9.298324584960938e-06,0,0,0.00586247444152832
scenario_1288,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1288/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1444091796875e-05,4,51,0.0011944770812988281
scenario_1289,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1289/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 620: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 620: invalid continuation byte,False,0.0,0,0,0.0013616085052490234
scenario_1289,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1289/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.5735626220703125e-05,0,37,0.0016698837280273438
scenario_1289,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1289/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.3589859008789062e-05,6,35,0.0012500286102294922
scenario_1290,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1290/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 612: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 612: invalid continuation byte,False,0.0,0,0,0.001207590103149414
scenario_1290,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1290/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.239776611328125e-05,3,38,0.0014946460723876953
scenario_1290,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1290/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.1682510375976562e-05,3,27,0.001878976821899414
scenario_1291,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1291/strategic.pddl,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 506: invalid continuation byte,False,UTF-8 decode error: 'utf-8' codec can't decode byte 0xc6 in position 506: invalid continuation byte,False,0.0,0,0,0.0012044906616210938
scenario_1291,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1291/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,78,0.0016889572143554688
scenario_1291,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1291/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.33514404296875e-05,7,89,0.0032227039337158203
scenario_1292,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1292/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,6,0.0012218952178955078
scenario_1292,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1292/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,1.0251998901367188e-05,0,43,0.0018038749694824219
scenario_1292,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1292/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,1.0728836059570312e-05,5,44,0.001272439956665039
scenario_1293,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1293/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.106231689453125e-06,0,9,0.0012083053588867188
scenario_1293,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1293/tactical.pddl,False,Missing (:domain ...) declaration,False,,True,1.1920928955078125e-05,6,0,0.0016856193542480469
scenario_1293,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1293/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,9.298324584960938e-06,0,64,0.001392364501953125
scenario_1294,strategic,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1294/strategic.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,True,9.298324584960938e-06,7,8,0.0011799335479736328
scenario_1294,tactical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1294/tactical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,7.152557373046875e-06,0,49,0.0012624263763427734
scenario_1294,technical,/mnt/d/qy/作战规划/论文/多层次行动指南/pddl/datasets/pddl/problems/scenario_1294/technical.pddl,False,Contains bracket syntax [predicate] instead of (predicate),True,,False,8.58306884765625e-06,0,31,0.0012271404266357422
